id,passwd,Belong,name,age,gender,aim
3001266,v123456,V,高帅,52,male,水下考古研究
3001267,v123456,V,吴桂兰,23,female,海洋环境保护教育推广
3001268,v123456,V,杨秀荣,20,female,海洋环境教育计划
3001269,v123456,V,林琳,60,male,海洋资源保护管理政策研究
3001270,v123456,V,梁丽丽,19,female,海洋保护区规划
3001271,v123456,V,萧帆,20,male,海洋资源利用效率研究
3001272,v123456,V,李岩,26,female,海洋环境保护教育推广
3001273,v123456,V,林志强,20,female,海洋经济研究
3001274,v123456,V,雷秀珍,44,male,海洋资源开发与保护
3001275,v123456,V,王丹丹,70,female,海洋环境教育活动
3001276,v123456,V,吴莉,55,female,海洋环境教育资源推广
3001277,v123456,V,倪欢,66,male,渔业管理
3001278,v123456,V,钟帅,56,female,海洋资源管理政策研究
3001279,v123456,V,马晶,40,male,海洋生态系统保护政策制定
3001280,v123456,V,甄桂荣,39,male,海洋污染监测
3001281,v123456,V,胡秀珍,70,male,海洋生态系统健康评估
3001282,v123456,V,黄琳,65,female,海洋气象研究
3001283,v123456,V,曾梅,34,female,海洋碳吸收研究
3001284,v123456,V,凌宇,34,male,海洋科研船计划
3001285,v123456,V,祝阳,22,male,海洋气候预测
3001286,v123456,V,胡凯,62,female,环境影响评估
3001287,v123456,V,高秀芳,23,male,海洋科学技术创新
3001288,v123456,V,游婷婷,35,female,渔业管理
3001289,v123456,V,戴林,26,male,海洋生物多样性监测
3001290,v123456,V,王成,33,male,海洋环境监测数据分析
3001291,v123456,V,阎凤兰,68,male,海洋文化遗产保护
3001292,v123456,V,李林,23,male,海洋环境监测数据处理
3001293,v123456,V,谢雪梅,36,male,海洋生物资源保护
3001294,v123456,V,刘桂芝,32,female,海洋环境教育活动
3001295,v123456,V,侯志强,40,female,海洋垃圾监测
3001296,v123456,V,王冬梅,19,female,海洋科研船计划
3001297,v123456,V,易敏,32,male,海洋沉积物研究
3001298,v123456,V,李秀荣,31,male,航道疏浚计划
3001299,v123456,V,王萍,69,male,海洋污染治理
3001300,v123456,V,李桂荣,67,female,海洋气候变化适应策略研究
3001301,v123456,V,王军,59,female,海洋生态系统服务评估方法
3001302,v123456,V,张磊,69,female,沿海湿地保护
3001303,v123456,V,孙浩,40,male,海洋生物多样性保护政策
3001304,v123456,V,李丽,44,female,海洋灾害保险评估
3001305,v123456,V,唐鹏,57,female,海洋环境监测技术标准
3001306,v123456,V,薛林,24,male,海洋环境监测技术开发
3001307,v123456,V,王慧,40,male,海洋资源保护管理措施
3001308,v123456,V,韩建,19,male,海洋生态环境保护技术
3001309,v123456,V,王云,48,male,海洋灾害风险管理
3001310,v123456,V,蔡超,33,female,海洋微塑料研究
3001311,v123456,V,帅婷,24,male,海洋碳循环研究
3001312,v123456,V,苏娟,58,male,海洋数据共享平台开发
3001313,v123456,V,高红霞,48,male,海洋资源开发与保护
3001314,v123456,V,甘丹,31,female,海洋生态环境管理
3001315,v123456,V,彭雪梅,37,male,海洋科学技术创新成果
3001316,v123456,V,魏波,42,male,沿海土地利用规划
3001317,v123456,V,燕杨,37,female,地震与海啸研究
3001318,v123456,V,陈涛,70,female,海洋环境监测技术创新
3001319,v123456,V,余桂英,34,male,海洋保护区规划
3001320,v123456,V,黄兵,20,male,沿海城市规划
3001321,v123456,V,张利,33,male,渔业管理
3001322,v123456,V,王桂花,26,male,海洋环境教育活动设计
3001323,v123456,V,谢磊,34,female,沿海湿地保护
3001324,v123456,V,陈静,35,male,海洋生态系统服务评估
3001325,v123456,V,徐桂香,56,female,海洋环境教育项目推广
3001326,v123456,V,黄莹,23,male,气候变化研究
3001327,v123456,V,高玉兰,21,female,海洋生态系统保护政策制定
3001328,v123456,V,李婷婷,45,male,海洋环境教育活动推广
3001329,v123456,V,郑淑华,52,female,海洋风能开发
3001330,v123456,V,王建华,22,male,海洋资源管理政策研究
3001331,v123456,V,吴雷,64,female,地球系统科学研究
3001332,v123456,V,徐平,33,female,海岸侵蚀评估
3001333,v123456,V,华佳,48,female,海洋气候变化适应措施
3001334,v123456,V,刘刚,37,male,海洋环境教育资源开发
3001335,v123456,V,周璐,26,female,海洋水质监测
3001336,v123456,V,黄桂兰,19,male,海洋生态系统保护措施
3001337,v123456,V,杨淑英,67,female,海岸线变化监测
3001338,v123456,V,贺阳,47,male,海洋沉积物研究
3001339,v123456,V,赖淑英,24,female,海洋环境保护技术推广
3001340,v123456,V,徐龙,49,female,海洋环境监测技术标准
3001341,v123456,V,何玉梅,54,female,海洋环境保护政策建议
3001342,v123456,V,严兰英,56,male,沿海城市规划
3001343,v123456,V,朱淑华,70,male,气候变化研究
3001344,v123456,V,周林,68,female,海洋环境风险防范措施
3001345,v123456,V,王建华,62,female,海洋生态环境保护政策评估
3001346,v123456,V,吴丽,63,female,地球系统科学研究
3001347,v123456,V,郭淑华,54,female,海洋气象预报模型开发
3001348,v123456,V,武建平,26,male,海洋工程技术研究
3001349,v123456,V,杨丽,51,male,海洋生态系统管理政策
3001350,v123456,V,俞慧,67,female,沿海防护工程设计
3001351,v123456,V,吴淑珍,62,male,海洋生态环境保护技术
3001352,v123456,V,林霞,23,female,海洋科学技术合作
3001353,v123456,V,程燕,33,male,海洋气候变化影响评估
3001354,v123456,V,郭军,59,female,地球系统科学研究
3001355,v123456,V,何楠,30,female,海洋科学技术创新成果
3001356,v123456,V,唐红梅,21,male,海洋生态系统服务功能评估
3001357,v123456,V,罗建华,28,male,海洋资源开发规划
3001358,v123456,V,邓红,30,female,海洋生物资源监测
3001359,v123456,V,冯婷,47,male,地质灾害监测
3001360,v123456,V,黄红梅,35,female,海洋科学技术研究成果推广
3001361,v123456,V,刘娟,33,female,海平面上升监测
3001362,v123456,V,邓丹,60,female,海洋灾害风险管理
3001363,v123456,V,王欣,50,male,海洋观测网络建设
3001364,v123456,V,汤慧,29,male,风暴潮风险评估
3001365,v123456,V,王小红,57,female,气候变化研究
3001366,v123456,V,郭秀梅,67,female,海洋资源利用效率提升
3001367,v123456,V,沈秀梅,31,female,海洋数据可视化
3001368,v123456,V,刘兵,22,male,海洋生物资源监测
3001369,v123456,V,邱超,61,male,海洋气候变化影响研究
3001370,v123456,V,崔利,32,female,海洋生态系统模型优化
3001371,v123456,V,高柳,21,female,冰川融化研究
3001372,v123456,V,黄桂芳,40,female,海洋旅游业发展
3001373,v123456,V,陈颖,69,male,海洋环境教育活动
3001374,v123456,V,唐桂荣,21,male,海洋气候变化影响研究
3001375,v123456,V,郑红,34,female,海洋生物迁徙研究
3001376,v123456,V,陈晨,22,male,海洋环境教育项目
3001377,v123456,V,李想,50,female,海洋资源开发利用技术
3001378,v123456,V,张丹,51,female,海平面上升监测
3001379,v123456,V,余建平,64,male,地质灾害监测
3001380,v123456,V,张桂荣,67,female,海洋环境健康研究
3001381,v123456,V,叶洋,54,female,海洋生物资源利用管理
3001382,v123456,V,陈秀华,51,male,海洋旅游业发展
3001383,v123456,V,蔡雪,59,male,海洋资源可持续利用研究
3001384,v123456,V,仇楠,65,male,海洋资源开发政策研究
3001385,v123456,V,张宇,53,female,海洋环境监测数据分析
3001386,v123456,V,范玉华,21,male,海洋资源保护措施研究
3001387,v123456,V,王建平,63,male,海洋科学技术创新成果
3001388,v123456,V,邓东,26,male,海洋环境教育活动推广
3001389,v123456,V,王玉英,56,female,海洋资源开发政策研究
3001390,v123456,V,姚阳,69,female,航道疏浚计划
3001391,v123456,V,孙凤英,34,male,海洋生态系统管理政策
3001392,v123456,V,吕志强,19,female,海洋环境监测数据处理技术
3001393,v123456,V,刘艳,43,male,全球水循环研究
3001394,v123456,V,高旭,48,female,海洋环境风险防范措施
3001395,v123456,V,刘玉兰,20,female,海洋生物资源保护与管理
3001396,v123456,V,叶鑫,26,male,海洋环境保护政策实施
3001397,v123456,V,杨倩,27,male,海洋环境风险管理
3001398,v123456,V,王芳,36,male,海洋垃圾监测
3001399,v123456,V,赵龙,40,male,海洋数据同化
3001400,v123456,V,赵宁,58,male,海洋生态系统服务功能保护
3001401,v123456,V,刘萍,62,male,航道疏浚计划
3001402,v123456,V,徐俊,67,male,海洋科学技术合作
3001403,v123456,V,汪彬,49,female,海洋资源开发与保护
3001404,v123456,V,张秀华,21,male,海洋环境保护教育推广
3001405,v123456,V,汪坤,63,male,海洋生态系统保护措施
3001406,v123456,V,颜红,47,female,海洋资源可持续利用研究
3001407,v123456,V,林成,27,female,海洋生物资源保护
3001408,v123456,V,王秀英,20,female,海洋观测网络建设
3001409,v123456,V,高林,42,female,海洋灾害应急预案制定
3001410,v123456,V,郭雪梅,51,female,海洋风暴研究
3001411,v123456,V,张华,37,male,海洋生态系统恢复研究
3001412,v123456,V,卢冬梅,25,male,船舶设计优化
3001413,v123456,V,陈龙,24,female,风暴潮风险评估
3001414,v123456,V,马明,27,male,海洋酸化研究
3001415,v123456,V,李利,37,female,海洋气象研究
3001416,v123456,V,汪鹏,43,male,海洋环境风险评估
3001417,v123456,V,范峰,52,female,海洋经济研究
3001418,v123456,V,李波,26,male,海洋环境监测技术开发
3001419,v123456,V,李鹏,51,female,卫星遥感数据验证
3001420,v123456,V,乔鑫,47,male,海洋资源可持续利用研究
3001421,v123456,V,徐慧,47,female,海洋环境教育资源开发
3001422,v123456,V,王淑英,45,female,海洋污染监测
3001423,v123456,V,魏倩,56,male,海洋资源保护与开发政策
3001424,v123456,V,吴岩,43,male,海洋生物多样性保护
3001425,v123456,V,何想,45,male,海洋灾害应急预案制定
3001426,v123456,V,徐桂英,25,female,海洋地理信息系统开发
3001427,v123456,V,吴斌,44,male,海洋资源可持续利用研究
3001428,v123456,V,刘明,62,female,海洋工程技术研究
3001429,v123456,V,戴凤英,44,male,地质灾害监测
3001430,v123456,V,陶宁,27,female,海岸带生态恢复
3001431,v123456,V,胡军,58,male,海洋环境保护政策建议
3001432,v123456,V,张凤兰,28,female,海洋观测数据整合
3001433,v123456,V,孙晨,56,male,海洋资源管理
3001434,v123456,V,白桂兰,24,female,海洋数据分析与处理
3001435,v123456,V,陈秀珍,21,female,海洋温度变化研究
3001436,v123456,V,蒙建,23,female,海洋文化遗产保护
3001437,v123456,V,朱华,41,male,渔业管理
3001438,v123456,V,何红,43,male,海洋环境保护政策评估
3001439,v123456,V,张欢,31,female,海洋环境保护科技推广
3001440,v123456,V,朱彬,53,male,海洋旅游业发展
3001441,v123456,V,顾秀珍,46,female,海洋碳封存研究
3001442,v123456,V,张林,40,male,海洋环境监测技术标准
3001443,v123456,V,吕伟,26,male,海洋观测技术开发
3001444,v123456,V,陈华,25,female,海洋酸化对生态系统影响研究
3001445,v123456,V,施想,59,female,深海探测
3001446,v123456,V,田萍,43,female,海洋酸化研究
3001447,v123456,V,杨涛,31,male,海洋生物多样性保护措施
3001448,v123456,V,师雪,49,male,海洋垃圾监测
3001449,v123456,V,滕欣,61,male,海洋风暴研究
3001450,v123456,V,吴秀珍,62,male,海洋环境教育项目推广
3001451,v123456,V,梁秀兰,50,female,海洋碳吸收研究
3001452,v123456,V,寇波,20,male,航道疏浚计划
3001453,v123456,V,华浩,62,female,海洋气候变化影响评估
3001454,v123456,V,陈瑜,28,female,海洋生态系统服务功能研究
3001455,v123456,V,陈勇,39,male,深海矿产资源评估
3001456,v123456,V,唐芳,63,male,海洋生物迁徙研究
3001457,v123456,V,乌莹,19,male,海洋气候变化影响分析
3001458,v123456,V,周淑兰,28,female,海洋生态系统服务功能保护
3001459,v123456,V,黄岩,29,male,海洋污染治理
3001460,v123456,V,包畅,45,female,深海矿产资源评估
3001461,v123456,V,张成,40,male,海洋风能开发
3001462,v123456,V,徐玉华,48,male,海洋生态系统服务评估方法
3001463,v123456,V,何红霞,22,female,海洋环境保护科技推广
3001464,v123456,V,宁辉,41,female,海洋数据共享平台开发
3001465,v123456,V,章娜,42,male,海洋碳封存研究
3001466,v123456,V,刘欢,35,male,海洋生物栖息地恢复
3001467,v123456,V,田杨,62,female,海洋资源开发技术研究
3001468,v123456,V,何静,48,female,海啸预警系统
3001469,v123456,V,李敏,50,female,船舶设计优化
3001470,v123456,V,王淑华,58,male,海岸侵蚀评估
3001471,v123456,V,曹健,41,female,海洋环境教育项目
3001472,v123456,V,陈彬,60,female,海洋法律与政策研究
3001473,v123456,V,张静,68,female,海洋环境保护政策制定
3001474,v123456,V,陈玉英,27,female,海洋生态系统保护措施
3001475,v123456,V,高萍,68,female,海洋资源保护措施研究
3001476,v123456,V,周勇,27,male,海洋资源可持续利用研究
3001477,v123456,V,江帅,47,female,海洋水质监测
3001478,v123456,V,郑帆,21,female,海洋资源保护与管理
3001479,v123456,V,汪文,47,male,海洋污染物扩散研究
3001480,v123456,V,邝海燕,46,male,海洋环境监测数据共享平台
3001481,v123456,V,张瑜,39,female,港口运营优化
3001482,v123456,V,萧佳,68,male,海洋酸化对生态系统影响研究
3001483,v123456,V,赵刚,44,male,海洋气候变化影响评估
3001484,v123456,V,马杰,50,female,海洋生态系统健康评估
3001485,v123456,V,李秀云,41,male,海洋气象预报模型开发
3001486,v123456,V,余丽华,50,female,海洋气候预测
3001487,v123456,V,徐凤兰,50,female,海洋资源可持续利用研究
3001488,v123456,V,桑丽娟,55,female,海洋环境监测数据处理
3001489,v123456,V,仲晨,31,male,海洋环境教育项目
3001490,v123456,V,门欢,65,male,海洋生态系统保护政策制定
3001491,v123456,V,吴红霞,62,female,海洋科学技术成果应用
3001492,v123456,V,周娟,35,male,海洋碳吸收研究
3001493,v123456,V,王玉珍,57,female,海洋环境监测技术标准
3001494,v123456,V,蒙丽娟,36,male,海洋环境预报
3001495,v123456,V,高杨,47,male,海洋健康指数研究
3001496,v123456,V,夏欣,47,female,海洋科学技术合作
3001497,v123456,V,赵雪梅,49,male,海洋资源开发技术研究
3001498,v123456,V,牛强,61,female,海洋观测网络建设
3001499,v123456,V,张璐,53,female,船舶设计优化
3001500,v123456,V,艾琳,32,male,海洋生态系统健康评估
3001501,v123456,V,张红霞,66,male,海洋灾害应急响应
3001502,v123456,V,刘岩,35,male,海洋酸化对生态系统影响研究
3001503,v123456,V,吴丽,59,male,海洋科学技术推广
3001504,v123456,V,刘玉珍,24,male,海洋科学技术合作
3001505,v123456,V,张刚,63,female,海洋资源开发技术研究
3001506,v123456,V,刘欣,46,male,海洋灾害风险管理
3001507,v123456,V,孙英,50,female,海洋资源开发与利用
3001508,v123456,V,任桂英,35,male,港口运营优化
3001509,v123456,V,曾云,55,male,海洋环境法研究
3001510,v123456,V,刘秀芳,18,male,海洋生态系统服务功能保护
3001511,v123456,V,宁秀珍,45,female,海洋生态系统服务功能保护
3001512,v123456,V,杨勇,24,male,海洋环境保护教育
3001513,v123456,V,邰旭,36,male,地震与海啸研究
3001514,v123456,V,闵洁,67,male,海洋环境教育项目推广
3001515,v123456,V,曹小红,31,male,海洋环境教育资源开发
3001516,v123456,V,刘秀华,38,male,海洋环境保护教育
3001517,v123456,V,宁秀珍,45,male,海洋环境监测与评估
3001518,v123456,V,李秀兰,22,male,海洋观测数据整合
3001519,v123456,V,罗洋,39,male,海洋生态系统服务功能评估方法
3001520,v123456,V,李伟,55,male,海洋数据可视化
3001521,v123456,V,张佳,56,female,海洋生物资源利用管理
3001522,v123456,V,吴宇,59,male,海洋碳封存研究
3001523,v123456,V,朱冬梅,27,male,渔业管理
3001524,v123456,V,高玉兰,45,female,海洋气候变化影响评估
